,Neighborhood code,Neighborhood name,Venue,Venue Latitude,Venue Longitude,Venue Category
229,301,PACIFICO            ,Restaurante Trujillo,40.40043,-3.686762,Spanish Restaurant
230,301,PACIFICO            ,A Ñora,40.396965,-3.682792,Restaurant
231,301,PACIFICO            ,Asador Celso,40.400637159227124,-3.688230514526367,Spanish Restaurant
232,301,PACIFICO            ,El Parque,40.39832769645426,-3.6859093545483397,Snack Place
233,301,PACIFICO            ,Puro gusto,40.40663144001252,-3.6911910843379503,Café
234,301,PACIFICO            ,El Brezo,40.40149431811829,-3.6894046973439587,Tapas Restaurant
235,301,PACIFICO            ,Caffè Ritazza,40.40586902374468,-3.6904680300751953,Café
236,301,PACIFICO            ,Restaurante Soria,40.402794724046224,-3.6902238904806106,Restaurant
237,301,PACIFICO            ,Café Espresso,40.406375885009766,-3.6902384757995605,Café
238,301,PACIFICO            ,Restaurante Fidel,40.404372247847114,-3.6906081562796533,Spanish Restaurant
239,301,PACIFICO            ,Pizzería Brooklyn,40.402992,-3.6913598,Pizza Place
240,301,PACIFICO            ,El Meson del Barrio,40.40348935618395,-3.6922168657396295,Restaurant
241,301,PACIFICO            ,El Cerdito Goloso,40.40375831203692,-3.6922603154387486,Restaurant
242,301,PACIFICO            ,Bistro,40.40608057515879,-3.692190758924037,Spanish Restaurant
243,301,PACIFICO            ,Paellador,40.41482244252682,-3.6826327443122864,Paella Restaurant
244,301,PACIFICO            ,Zesty,40.403024968058546,-3.6924856371486037,Snack Place
245,401,RECOLETOS           ,Amazónico,40.42383753262332,-3.6850245572738443,Restaurant
246,401,RECOLETOS           ,El Paraguas,40.42386542247894,-3.685813532393988,Spanish Restaurant
247,401,RECOLETOS           ,La Maquina Jorge Juan,40.42382256919969,-3.686157243920154,Spanish Restaurant
248,401,RECOLETOS           ,Ultramarinos Quintin,40.42388436145204,-3.6854034088389005,Restaurant
249,401,RECOLETOS           ,MORE,40.42388443976496,-3.6838091221418963,Restaurant
250,401,RECOLETOS           ,Swagat Indian Restaurant,40.424512747185425,-3.683114294018983,Indian Restaurant
251,401,RECOLETOS           ,Casa Dani,40.427095859479174,-3.6857193669863895,Tapas Restaurant
252,401,RECOLETOS           ,Numa,40.42332677352945,-3.6836398220709308,Italian Restaurant
253,401,RECOLETOS           ,Joselito´s,40.42487420019283,-3.683981895446777,Restaurant
254,401,RECOLETOS           ,La Bien Aparecida,40.42392365126327,-3.6869895666812744,Restaurant
255,401,RECOLETOS           ,Lux,40.4238433190922,-3.684846637626769,Spanish Restaurant
256,401,RECOLETOS           ,La Giralda IV,40.423349301181304,-3.6867574466317414,Spanish Restaurant
257,401,RECOLETOS           ,Los Gallos,40.42360857591356,-3.6863058165113634,Spanish Restaurant
258,401,RECOLETOS           ,Canalla Bistro by Ricard Camarena,40.426057373983376,-3.688617396245811,Restaurant
259,401,RECOLETOS           ,Goiko Grill,40.423163109748145,-3.682931882252744,Burger Joint
260,401,RECOLETOS           ,Ornella,40.423326402024166,-3.6841107506227373,Italian Restaurant
261,401,RECOLETOS           ,Frinsa La Conservera,40.42559631434182,-3.6866078002259006,Deli / Bodega
262,401,RECOLETOS           ,Numa Pompilio,40.423323,-3.684077,Italian Restaurant
263,401,RECOLETOS           ,La Maruca,40.42747655521919,-3.6839650810190783,Spanish Restaurant
264,401,RECOLETOS           ,El Rincón de Goya,40.42593566049613,-3.685287816748818,Spanish Restaurant
265,401,RECOLETOS           ,Kabuki Wellington,40.42189124807032,-3.6842165091037944,Japanese Restaurant
266,401,RECOLETOS           ,Matteo Cucina Italiana,40.427054401800795,-3.685701435792598,Italian Restaurant
267,401,RECOLETOS           ,99 Sushi Bar,40.42659511541311,-3.6888195991425463,Japanese Restaurant
268,401,RECOLETOS           ,La Cocina De Maria Luisa,40.42351295845048,-3.681737967100161,Spanish Restaurant
269,401,RECOLETOS           ,Platea Madrid,40.426083288964996,-3.68866416486341,Tapas Restaurant
270,401,RECOLETOS           ,StreetXO,40.427687702735966,-3.687255526702393,Restaurant
271,401,RECOLETOS           ,Goizeko Wellington,40.42219213682872,-3.6837230410738226,Spanish Restaurant
272,401,RECOLETOS           ,La Trainera,40.427213881,-3.685110459,Seafood Restaurant
273,401,RECOLETOS           ,Babelia,40.42348,-3.68637,Spanish Restaurant
274,401,RECOLETOS           ,"Restaurante Alameda Madrid, 10, Calle De Jorge Juan, 28001 Madrid, Spain",40.423805,-3.68658,Restaurant
275,401,RECOLETOS           ,Panaderia Santagloria,40.42234277673325,-3.6829893931599935,Bakery
276,401,RECOLETOS           ,Taqueria La Lupita,40.422424416498465,-3.6856000528064166,Mexican Restaurant
277,401,RECOLETOS           ,Gourmet Experience,40.42777668625794,-3.687295697667445,Deli / Bodega
278,401,RECOLETOS           ,Shikku,40.421415021676204,-3.6857966321991724,Japanese Restaurant
279,401,RECOLETOS           ,Ten Con Ten,40.427880944967086,-3.6884764005263433,Mediterranean Restaurant
280,401,RECOLETOS           ,El Pimiento Verde,40.4239723554088,-3.6816017891652106,Restaurant
281,401,RECOLETOS           ,La Paloma,40.423737827,-3.682141436,Spanish Restaurant
282,401,RECOLETOS           ,Cafeteria La Llave de Oro (Hotel Wellington),40.422081824469196,-3.6843152433473327,Café
283,401,RECOLETOS           ,Bump Green,40.422094,-3.68457,Restaurant
284,401,RECOLETOS           ,Casa Galleta,40.422946,-3.681696,Restaurant
285,401,RECOLETOS           ,Jurucha,40.42775970528889,-3.6857616768254275,Tapas Restaurant
286,401,RECOLETOS           ,floren domezian,40.422924463866,-3.6817015767077663,Restaurant
